,CPM_mean,RPM_mean,Answered_count,Cost_sum,Revenue_sum,Count
525,0.0,0.2291465,55,0.0,103.3400000000001,100
526,0.0,0.2249802,54,0.0,101.2400000000001,100
527,0.0,0.2249802,54,0.0,101.23000000000009,100
528,0.0,0.2208139,53,0.0,99.1300000000001,100
529,0.0,0.2208139,53,0.0,99.1300000000001,100
530,0.0,0.2166476,52,0.0,97.04000000000009,100
531,0.0,0.2166476,52,0.0,97.04000000000009,100
532,0.0,0.2166476,52,0.0,97.04000000000009,100
533,0.0,0.2124813,51,0.0,94.95000000000009,100
534,0.0,0.208315,50,0.0,92.86000000000008,100
535,0.0,0.2124813,51,0.0,94.95000000000009,100
536,0.0,0.2124813,51,0.0,94.95000000000009,100
537,0.0,0.208315,50,0.0,92.86000000000008,100
538,0.0,0.208315,50,0.0,92.86000000000008,100
539,0.0,0.2041487,49,0.0,90.77000000000008,100
540,0.0,0.2041487,49,0.0,90.77000000000008,100
541,0.0,0.1999824,48,0.0,88.68000000000008,100
542,0.0,0.1999824,48,0.0,88.67000000000007,100
543,0.0,0.2041487,49,0.0,90.76000000000008,100
544,0.0,0.1999824,48,0.0,88.67000000000007,100
545,0.0,0.2041487,49,0.0,90.77000000000007,100
546,0.0,0.1999824,48,0.0,88.68000000000008,100
547,0.0,0.1958161,47,0.0,86.59000000000007,100
548,0.0,0.1958161,47,0.0,86.59000000000007,100
549,0.0,0.1958161,47,0.0,88.27000000000007,100
550,0.0,0.1916498,46,0.0,86.18000000000006,100
551,0.0,0.1916498,46,0.0,86.18000000000006,100
552,0.0,0.1958161,47,0.0,88.27000000000007,100
553,0.0,0.1958161,47,0.0,88.28000000000007,100
554,0.0,0.1999824,48,0.0,90.37000000000008,100
555,0.0,0.1999824,48,0.0,90.37000000000008,100
556,0.0,0.1999824,48,0.0,90.37000000000008,100
557,0.0,0.1999824,48,0.0,90.37000000000008,100
558,0.0,0.1999824,48,0.0,90.37000000000006,100
559,0.0,0.1999824,48,0.0,90.37000000000006,100
560,0.0,0.1999824,48,0.0,90.37000000000006,100
561,0.0,0.2041487,49,0.0,92.47000000000006,100
562,0.0,0.2041487,49,0.0,92.47000000000006,100
563,0.0,0.208315,50,0.0,94.56000000000006,100
564,0.0,0.208315,50,0.0,94.56000000000006,100
565,0.0,0.2041487,49,0.0,92.47000000000006,100
566,0.0,0.2041487,49,0.0,92.47000000000006,100
567,0.0,0.2041487,49,0.0,92.47000000000006,100
568,0.0,0.1999824,48,0.0,90.38000000000005,100
569,0.0,0.1958161,47,0.0,88.29000000000005,100
570,0.0,0.1999824,48,0.0,90.38000000000005,100
571,0.0,0.1999824,48,0.0,90.38000000000005,100
572,0.0,0.1958161,47,0.0,88.29000000000005,100
573,0.0,0.1916498,46,0.0,87.87000000000005,100
574,0.0,0.1916498,46,0.0,87.87000000000005,100
575,0.0,0.1874835,45,0.0,85.78000000000006,100
576,0.0,0.1916498,46,0.0,87.87000000000006,100
577,0.0,0.1874835,45,0.0,85.77000000000005,100
578,0.0,0.1874835,45,0.0,87.44000000000005,100
579,0.0,0.1916498,46,0.0,87.86000000000006,100
580,0.0,0.1916498,46,0.0,87.86000000000006,100
581,0.0,0.1958161,47,0.0,89.95000000000006,100
582,0.0,0.1958161,47,0.0,89.95000000000006,100
583,0.0,0.1916498,46,0.0,87.85000000000005,100
584,0.0,0.1874835,45,0.0,87.43000000000006,100
585,0.0,0.1833172,44,0.0,85.34000000000006,100
586,0.0,0.1874835,45,0.0,87.43000000000006,100
587,0.0,0.1916498,46,0.0,89.52000000000007,100
588,0.0,0.1916498,46,0.0,89.52000000000007,100
589,0.0,0.1874835,45,0.0,87.41000000000005,100
590,0.0,0.1874835,45,0.0,87.41000000000005,100
591,0.0,0.1874835,45,0.0,87.41000000000005,100
592,0.0,0.1916498,46,0.0,89.50000000000006,100
593,0.0,0.1916498,46,0.0,89.50000000000006,100
594,0.0,0.1874835,45,0.0,89.08000000000007,100
595,0.0,0.1833172,44,0.0,86.98000000000006,100
596,0.0,0.1791509,43,0.0,84.89000000000006,100
597,0.0,0.1791509,43,0.0,84.89000000000006,100
598,0.0,0.1833172,44,0.0,86.98000000000006,100
599,0.0,0.1791509,43,0.0,86.56000000000006,100
600,0.0,0.1749846,42,0.0,86.14000000000006,100
601,0.0,0.1708183,41,0.0,84.05000000000005,100
602,0.0,0.1708183,41,0.0,84.05000000000005,100
603,0.0,0.1708183,41,0.0,84.05000000000005,100
604,0.0,0.1708183,41,0.0,84.05000000000005,100
605,0.0,0.1749846,42,0.0,86.14000000000006,100
606,0.0,0.1749846,42,0.0,84.47000000000006,100
607,0.0,0.1708183,41,0.0,82.38000000000005,100
608,0.0,0.1708183,41,0.0,82.38000000000005,100
609,0.0,0.1708183,41,0.0,82.38000000000005,100
610,0.0,0.1708183,41,0.0,82.38000000000005,100
611,0.0,0.166652,40,0.0,80.29000000000005,100
612,0.0,0.166652,40,0.0,78.62000000000006,100
613,0.0,0.166652,40,0.0,78.62000000000006,100
614,0.0,0.1624857,39,0.0,76.53000000000007,100
615,0.0,0.1624857,39,0.0,76.53000000000007,100
616,0.0,0.166652,40,0.0,78.62000000000008,100
617,0.0,0.166652,40,0.0,78.62000000000008,100
618,0.0,0.1624857,39,0.0,76.53000000000006,100
619,0.0,0.1583194,38,0.0,74.44000000000007,100
620,0.0,0.1583194,38,0.0,74.44000000000007,100
621,0.0,0.1583194,38,0.0,74.44000000000007,100
622,0.0,0.1541531,37,0.0,72.35000000000007,100
623,0.0,0.1499868,36,0.0,70.26000000000006,100
624,0.0,0.1499868,36,0.0,70.26000000000006,100
625,0.0,0.1499868,36,0.0,70.26000000000006,100
626,0.0,0.1499868,36,0.0,70.26000000000006,100
627,0.0,0.1458205,35,0.0,68.17000000000006,100
628,0.0,0.1458205,35,0.0,68.17000000000006,100
629,0.0,0.1416542,34,0.0,66.08000000000006,100
630,0.0,0.1416542,34,0.0,66.08000000000006,100
631,0.0,0.1416542,34,0.0,66.08000000000006,100
632,0.0,0.1416542,34,0.0,66.08000000000006,100
633,0.0,0.1416542,34,0.0,66.08000000000006,100
634,0.0,0.1458205,35,0.0,68.17000000000006,100
635,0.0,0.1416542,34,0.0,66.08000000000006,100
636,0.0,0.1374879,33,0.0,63.99000000000005,100
637,0.0,0.1416542,34,0.0,66.08000000000006,100
638,0.0,0.1458205,35,0.0,68.16000000000005,100
639,0.0,0.1458205,35,0.0,68.16000000000005,100
640,0.0,0.1458205,35,0.0,68.16000000000005,100
641,0.0,0.1458205,35,0.0,68.16000000000005,100
642,0.0,0.1416542,34,0.0,66.08000000000006,100
643,0.0,0.1416542,34,0.0,66.08000000000006,100
644,0.0,0.1416542,34,0.0,66.08000000000006,100
645,0.0,0.1374879,33,0.0,63.98000000000005,100
646,0.0,0.1374879,33,0.0,63.98000000000005,100
647,0.0,0.1374879,33,0.0,63.98000000000005,100
648,0.0,0.1374879,33,0.0,63.98000000000005,100
649,0.0,0.1333216,32,0.0,61.88000000000004,100
650,0.0,0.1333216,32,0.0,61.88000000000004,100
651,0.0,0.1333216,32,0.0,61.88000000000004,100
652,0.0,0.1291553,31,0.0,59.790000000000035,100
653,0.0,0.1291553,31,0.0,59.79000000000003,100
654,0.0,0.124989,30,0.0,57.700000000000024,100
655,0.0,0.124989,30,0.0,57.700000000000024,100
656,0.0,0.1208227,29,0.0,55.61000000000002,100
657,0.0,0.124989,30,0.0,57.70000000000002,100
658,0.0,0.1208227,29,0.0,55.610000000000014,100
659,0.0,0.1208227,29,0.0,55.610000000000014,100
660,0.0,0.124989,30,0.0,57.70000000000002,100
661,0.0,0.124989,30,0.0,57.690000000000026,100
662,0.0,0.124989,30,0.0,57.690000000000026,100
663,0.0,0.1208227,29,0.0,55.60000000000002,100
664,0.0,0.124989,30,0.0,57.690000000000026,100
665,0.0,0.124989,30,0.0,57.690000000000026,100
666,0.0,0.1208227,29,0.0,55.60000000000002,100
667,0.0,0.1166564,28,0.0,53.51000000000002,100
668,0.0,0.1208227,29,0.0,55.60000000000002,100
669,0.0,0.1208227,29,0.0,55.60000000000002,100
670,0.0,0.1166564,28,0.0,53.51000000000002,100
671,0.0,0.1166564,28,0.0,53.51000000000002,100
672,0.0,0.1166564,28,0.0,53.51000000000002,100
673,0.0,0.1208227,29,0.0,55.60000000000002,100
674,0.0,0.124989,30,0.0,57.690000000000026,100
675,0.0,0.124989,30,0.0,57.690000000000026,100
676,0.0,0.1208227,29,0.0,55.60000000000002,100
677,0.0,0.124989,30,0.0,56.020000000000024,100
678,0.0,0.124989,30,0.0,56.03000000000002,100
679,0.0,0.124989,30,0.0,57.70000000000002,100
680,0.0,0.1291553,31,0.0,59.79000000000002,100
681,0.0,0.124989,30,0.0,57.70000000000002,100
682,0.0,0.124989,30,0.0,57.70000000000002,100
683,0.0,0.124989,30,0.0,57.70000000000002,100
684,0.0,0.1291553,31,0.0,59.79000000000002,100
685,0.0,0.1291553,31,0.0,59.79000000000002,100
686,0.0,0.1291553,31,0.0,59.790000000000035,100
687,0.0,0.124989,30,0.0,57.70000000000003,100
688,0.0,0.1291553,31,0.0,59.790000000000035,100
689,0.0,0.1291553,31,0.0,59.790000000000035,100
690,0.0,0.1333216,32,0.0,61.88000000000004,100
691,0.0,0.1333216,32,0.0,61.88000000000004,100
692,0.0,0.1333216,32,0.0,61.88000000000004,100
693,0.0,0.1333216,32,0.0,61.88000000000004,100
694,0.0,0.1333216,32,0.0,61.88000000000004,100
695,0.0,0.1333216,32,0.0,61.88000000000004,100
696,0.0,0.1333216,32,0.0,61.88000000000004,100
697,0.0,0.1291553,31,0.0,59.790000000000035,100
698,0.0,0.1291553,31,0.0,59.790000000000035,100
699,0.0,0.1291553,31,0.0,59.790000000000035,100
700,0.0,0.1291553,31,0.0,59.790000000000035,100
701,0.0,0.1333216,32,0.0,61.88000000000004,100
702,0.0,0.1333216,32,0.0,61.88000000000004,100
703,0.0,0.1333216,32,0.0,61.88000000000004,100
704,0.0,0.1291553,31,0.0,59.790000000000035,100
705,0.0,0.1291553,31,0.0,59.790000000000035,100
706,0.0,0.124989,30,0.0,59.37000000000003,100
707,0.0,0.124989,30,0.0,59.37000000000003,100
708,0.0,0.124989,30,0.0,59.37000000000003,100
709,0.0,0.124989,30,0.0,59.37000000000003,100
710,0.0,0.1208227,29,0.0,57.28000000000003,100
711,0.0,0.124989,30,0.0,57.70000000000003,100
712,0.0,0.1208227,29,0.0,57.28000000000003,100
713,0.0,0.1166564,28,0.0,55.19000000000004,100
714,0.0,0.1208227,29,0.0,57.280000000000044,100
715,0.0,0.1208227,29,0.0,57.280000000000044,100
716,0.0,0.1166564,28,0.0,55.19000000000004,100
717,0.0,0.1166564,28,0.0,55.19000000000004,100
718,0.0,0.1208227,29,0.0,57.280000000000044,100
719,0.0,0.124989,30,0.0,59.37000000000005,100
720,0.0,0.124989,30,0.0,59.37000000000005,100
721,0.0,0.1291553,31,0.0,61.46000000000005,100
722,0.0,0.1291553,31,0.0,61.46000000000005,100
723,0.0,0.1291553,31,0.0,61.46000000000005,100
724,0.0,0.1291553,31,0.0,61.46000000000005,100
725,0.0,0.124989,30,0.0,59.37000000000005,100
726,0.0,0.1291553,31,0.0,61.46000000000005,100
727,0.0,0.1291553,31,0.0,61.46000000000005,100
728,0.0,0.1291553,31,0.0,61.46000000000005,100
729,0.0,0.1333216,32,0.0,63.550000000000054,100
730,0.0,0.1333216,32,0.0,63.550000000000054,100
731,0.0,0.1374879,33,0.0,65.64000000000006,100
732,0.0,0.1416542,34,0.0,67.73000000000006,100
733,0.0,0.1416542,34,0.0,67.73000000000006,100
734,0.0,0.1416542,34,0.0,67.65000000000006,100
735,0.0,0.1416542,34,0.0,67.65000000000006,100
736,0.0,0.1416542,34,0.0,67.65000000000006,100
737,0.0,0.1374879,33,0.0,65.56000000000006,100
738,0.0,0.1374879,33,0.0,63.90000000000004,100
739,0.0,0.14165422,34,0.0,64.00000000000004,100
740,0.0,0.14165422,34,0.0,64.00000000000004,100
741,0.0,0.14582052,35,0.0,66.09000000000005,100
742,0.0,0.14582052,35,0.0,66.09000000000005,100
743,0.0,0.14582052,35,0.0,66.09000000000005,100
744,0.0,0.14998682,36,0.0,68.18000000000005,100
745,0.0,0.14998682,36,0.0,68.18000000000005,100
746,0.0,0.14998682,36,0.0,68.18000000000005,100
747,0.0,0.15415312,37,0.0,70.27000000000005,100
748,0.0,0.15415312,37,0.0,70.27000000000005,100
749,0.0,0.15415312,37,0.0,70.27000000000005,100
750,0.0,0.15831942,38,0.0,72.36000000000006,100
751,0.0,0.15831942,38,0.0,72.36000000000006,100
752,0.0,0.16248572,39,0.0,74.44000000000005,100
753,0.0,0.15831942,38,0.0,72.34000000000005,100
754,0.0,0.16248572,39,0.0,74.44000000000004,100
755,0.0,0.16248572,39,0.0,74.44000000000004,100
756,0.0,0.16248572,39,0.0,74.44000000000004,100
757,0.0,0.16248572,39,0.0,74.44000000000004,100
758,0.0,0.16248572,39,0.0,74.44000000000004,100
759,0.0,0.16248572,39,0.0,74.44000000000004,100
760,0.0,0.15831942,38,0.0,72.35000000000004,100
761,0.0,0.15831942,38,0.0,72.36000000000003,100
762,0.0,0.15831942,38,0.0,72.36000000000003,100
763,0.0,0.15831942,38,0.0,72.36000000000003,100
764,0.0,0.15831942,38,0.0,72.37000000000002,100
765,0.0,0.15831942,38,0.0,72.37000000000002,100
766,0.0,0.15831942,38,0.0,72.37000000000002,100
767,0.0,0.15831942,38,0.0,72.37000000000002,100
768,0.0,0.15831942,38,0.0,72.37000000000003,100
769,0.0,0.16248572,39,0.0,74.47000000000003,100
770,0.0,0.16248572,39,0.0,74.47000000000003,100
771,0.0,0.16248572,39,0.0,74.47000000000003,100
772,0.0,0.16248572,39,0.0,74.47000000000003,100
773,0.0,0.16248572,39,0.0,74.47000000000003,100
774,0.0,0.16248572,39,0.0,72.80000000000003,100
775,0.0,0.16248572,39,0.0,72.80000000000003,100
776,0.0,0.16665202,40,0.0,74.90000000000002,100
777,0.0,0.16248572,39,0.0,74.48000000000002,100
778,0.0,0.16248572,39,0.0,74.47000000000003,100
779,0.0,0.15831942,38,0.0,72.38000000000002,100
780,0.0,0.15415312,37,0.0,70.29000000000002,100
781,0.0,0.15415312,37,0.0,70.29000000000002,100
782,0.0,0.15831942,38,0.0,72.38000000000002,100
783,0.0,0.15831942,38,0.0,72.38000000000002,100
784,0.0,0.15415312,37,0.0,70.29000000000002,100
785,0.0,0.15831942,38,0.0,72.38000000000002,100
786,0.0,0.15831942,38,0.0,72.38000000000002,100
787,0.0,0.15831942,38,0.0,72.38000000000002,100
788,0.0,0.15831942,38,0.0,72.38000000000002,100
789,0.0,0.15831942,38,0.0,72.38000000000002,100
790,0.0,0.15831942,38,0.0,72.38000000000004,100
791,0.0,0.15831942,38,0.0,72.38000000000004,100
792,0.0,0.15831942,38,0.0,72.39000000000001,100
793,0.0,0.15831942,38,0.0,72.39000000000001,100
794,0.0,0.16248572,39,0.0,74.49000000000001,100
795,0.0,0.16248572,39,0.0,74.49000000000001,100
796,0.0,0.16248572,39,0.0,74.49000000000001,100
797,0.0,0.16248572,39,0.0,74.49000000000001,100
798,0.0,0.15831942,38,0.0,72.40000000000002,100
799,0.0,0.15831942,38,0.0,72.40000000000002,100
800,0.0,0.15831942,38,0.0,72.40000000000002,100
801,0.0,0.15415312,37,0.0,70.31,100
802,0.0,0.15415312,37,0.0,70.31,100
803,0.0,0.15415312,37,0.0,70.31,100
804,0.0,0.15415312,37,0.0,70.31,100
805,0.0,0.14998682,36,0.0,68.22000000000001,100
806,0.0,0.14998682,36,0.0,68.22000000000001,100
807,0.0,0.14998682,36,0.0,68.22000000000001,100
808,0.0,0.14582052,35,0.0,66.13000000000001,100
809,0.0,0.14582052,35,0.0,66.13000000000001,100
810,0.0,0.14998682,36,0.0,68.22000000000001,100
811,0.0,0.14582052,35,0.0,67.80000000000003,100
812,0.0,0.14582052,35,0.0,67.80000000000003,100
813,0.0,0.14582052,35,0.0,67.80000000000003,100
814,0.0,0.14165422,34,0.0,65.71000000000004,100
815,0.0,0.14165422,34,0.0,65.71000000000004,100
816,0.0,0.14165422,34,0.0,65.71000000000004,100
817,0.0,0.14165422,34,0.0,65.71000000000004,100
818,0.0,0.13748792,33,0.0,63.62000000000002,100
819,0.0,0.13332162,32,0.0,61.530000000000015,100
820,0.0,0.13332162,32,0.0,61.530000000000015,100
821,0.0,0.12915532,31,0.0,59.440000000000026,100
822,0.0,0.12915532,31,0.0,59.440000000000026,100
823,0.0,0.12915532,31,0.0,59.440000000000026,100
824,0.0,0.12915532,31,0.0,59.440000000000026,100
825,0.0,0.13332162,32,0.0,59.86000000000003,100
826,0.0,0.12915532,31,0.0,57.770000000000024,100
827,0.0,0.12915532,31,0.0,57.770000000000024,100
828,0.0,0.12915532,31,0.0,57.770000000000024,100
829,0.0,0.12498902,30,0.0,55.68000000000002,100
830,0.0,0.12498902,30,0.0,55.68000000000002,100
831,0.0,0.12082272,29,0.0,53.59000000000003,100
832,0.0,0.11665642,28,0.0,51.50000000000003,100
833,0.0,0.11665642,28,0.0,51.50000000000003,100
834,0.0,0.11249012,27,0.0,49.49000000000002,100
835,0.0,0.11249012,27,0.0,49.49000000000002,100
836,0.0,0.11249012,27,0.0,49.49000000000002,100
837,0.0,0.11249012,27,0.0,49.49000000000002,100
838,0.0,0.10832382,26,0.0,49.07000000000002,100
839,0.0,0.1041575,25,0.0,48.97000000000003,100
840,0.0,0.1041575,25,0.0,48.97000000000003,100
841,0.0,0.0999912,24,0.0,46.880000000000024,100
842,0.0,0.0999912,24,0.0,46.880000000000024,100
843,0.0,0.0958249,23,0.0,44.79000000000002,100
844,0.0,0.0916586,22,0.0,42.70000000000002,100
845,0.0,0.0916586,22,0.0,42.70000000000002,100
846,0.0,0.0916586,22,0.0,42.70000000000002,100
847,0.0,0.0874923,21,0.0,40.610000000000014,100
848,0.0,0.0874923,21,0.0,40.610000000000014,100
849,0.0,0.0874923,21,0.0,40.610000000000014,100
850,0.0,0.083326,20,0.0,38.52000000000001,100
851,0.0,0.083326,20,0.0,38.52000000000001,100
852,0.0,0.0791597,19,0.0,36.44,100
853,0.0,0.0791597,19,0.0,36.44,100
854,0.0,0.0749934,18,0.0,34.34,100
855,0.0,0.0791597,19,0.0,36.440000000000005,100
856,0.0,0.0791597,19,0.0,36.440000000000005,100
857,0.0,0.0749934,18,0.0,34.35,100
858,0.0,0.0749934,18,0.0,34.35,100
859,0.0,0.0749934,18,0.0,34.35,100
860,0.0,0.0749934,18,0.0,34.35,100
861,0.0,0.0708271,17,0.0,32.25,100
862,0.0,0.0708271,17,0.0,32.25,100
863,0.0,0.0749934,18,0.0,34.34,100
864,0.0,0.0708271,17,0.0,32.24,100
865,0.0,0.0708271,17,0.0,32.24,100
866,0.0,0.0708271,17,0.0,32.24,100
867,0.0,0.0708271,17,0.0,32.24,100
868,0.0,0.0666608,16,0.0,30.150000000000002,100
869,0.0,0.0624945,15,0.0,28.050000000000004,100
870,0.0,0.0624945,15,0.0,28.050000000000004,100
871,0.0,0.0624945,15,0.0,28.050000000000004,100
872,0.0,0.0624945,15,0.0,28.050000000000004,100
873,0.0,0.0583282,14,0.0,25.960000000000004,100
874,0.0,0.0541619,13,0.0,25.540000000000003,100
875,0.0,0.0541619,13,0.0,25.540000000000003,100
876,0.0,0.0499956,12,0.0,23.44,100
877,0.0,0.0499956,12,0.0,23.44,100
878,0.0,0.0458293,11,0.0,21.35,100
879,0.0,0.0458293,11,0.0,21.35,100
880,0.0,0.0458293,11,0.0,21.35,100
881,0.0,0.0458293,11,0.0,21.35,100
882,0.0,0.041663,10,0.0,19.259999999999998,100
883,0.0,0.041663,10,0.0,19.259999999999998,100
884,0.0,0.041663,10,0.0,19.259999999999998,100
885,0.0,0.0374967,9,0.0,17.169999999999998,100
886,0.0,0.0333304,8,0.0,15.079999999999998,100
887,0.0,0.0333304,8,0.0,15.079999999999998,100
888,0.0,0.0333304,8,0.0,15.079999999999998,100
889,0.0,0.0333304,8,0.0,15.079999999999998,100
890,0.0,0.0291641,7,0.0,12.99,100
891,0.0,0.0291641,7,0.0,12.99,100
892,0.0,0.0249978,6,0.0,10.889999999999999,100
893,0.0,0.0249978,6,0.0,10.889999999999999,100
894,0.0,0.0208315,5,0.0,8.79,100
895,0.0,0.0208315,5,0.0,8.79,100
896,0.0,0.0208315,5,0.0,8.79,100
897,0.0,0.0208315,5,0.0,8.79,100
898,0.0,0.0208315,5,0.0,8.79,100
899,0.0,0.0249978,6,0.0,10.879999999999999,100
900,0.0,0.0249978,6,0.0,10.879999999999999,100
901,0.0,0.0249978,6,0.0,10.879999999999999,100
902,0.0,0.0249978,6,0.0,10.879999999999999,100
903,0.0,0.0249978,6,0.0,10.879999999999999,100
904,0.0,0.0249978,6,0.0,10.879999999999999,100
905,0.0,0.0249978,6,0.0,10.879999999999999,100
906,0.0,0.0249978,6,0.0,10.879999999999999,100
907,0.0,0.0249978,6,0.0,10.879999999999999,100
908,0.0,0.0249978,6,0.0,10.879999999999999,100
909,0.0,0.0249978,6,0.0,10.879999999999999,100
910,0.0,0.0208315,5,0.0,8.79,100
911,0.0,0.0208315,5,0.0,8.79,100
912,0.0,0.0208315,5,0.0,8.79,100
913,0.0,0.0208315,5,0.0,8.79,100
914,0.0,0.0208315,5,0.0,8.79,100
915,0.0,0.0208315,5,0.0,8.79,100
916,0.0,0.0208315,5,0.0,8.79,100
917,0.0,0.0208315,5,0.0,8.79,100
918,0.0,0.0208315,5,0.0,8.79,100
919,0.0,0.0249978,6,0.0,10.879999999999999,100
920,0.0,0.0249978,6,0.0,10.879999999999999,100
921,0.0,0.0249978,6,0.0,10.879999999999999,100
922,0.0,0.0249978,6,0.0,10.879999999999999,100
923,0.0,0.0249978,6,0.0,10.879999999999999,100
924,0.0,0.0249978,6,0.0,10.879999999999999,100
925,0.0,0.0208315,5,0.0,10.459999999999999,100
926,0.0,0.0208315,5,0.0,10.459999999999999,100
927,0.0,0.0208315,5,0.0,10.459999999999999,100
928,0.0,0.0208315,5,0.0,10.459999999999999,100
929,0.0,0.0208315,5,0.0,10.459999999999999,100
930,0.0,0.0208315,5,0.0,10.459999999999999,100
931,0.0,0.0208315,5,0.0,10.459999999999999,100
932,0.0,0.0208315,5,0.0,10.459999999999999,100
933,0.0,0.0208315,5,0.0,10.459999999999999,100
934,0.0,0.0208315,5,0.0,10.459999999999999,100
935,0.0,0.0208315,5,0.0,10.459999999999999,100
936,0.0,0.0208315,5,0.0,10.459999999999999,100
937,0.0,0.0208315,5,0.0,10.459999999999999,100
938,0.0,0.0208315,5,0.0,10.459999999999999,100
939,0.0,0.0208315,5,0.0,10.459999999999999,100
940,0.0,0.0249978,6,0.0,12.549999999999999,100
941,0.0,0.0249978,6,0.0,12.549999999999999,100
942,0.0,0.0249978,6,0.0,12.549999999999999,100
943,0.0,0.0249978,6,0.0,12.549999999999999,100
944,0.0,0.0249978,6,0.0,12.549999999999999,100
945,0.0,0.0249978,6,0.0,12.549999999999999,100
946,0.0,0.0249978,6,0.0,12.549999999999999,100
947,0.0,0.0249978,6,0.0,12.549999999999999,100
948,0.0,0.0249978,6,0.0,12.549999999999999,100
949,0.0,0.0249978,6,0.0,12.549999999999999,100
950,0.0,0.0249978,6,0.0,12.549999999999999,100
951,0.0,0.0249978,6,0.0,12.549999999999999,100
952,0.0,0.0249978,6,0.0,12.549999999999999,100
953,0.0,0.0249978,6,0.0,12.549999999999999,100
954,0.0,0.0249978,6,0.0,12.549999999999999,100
955,0.0,0.0208315,5,0.0,10.45,100
956,0.0,0.0249978,6,0.0,10.87,100
957,0.0,0.0249978,6,0.0,10.87,100
958,0.0,0.0249978,6,0.0,10.87,100
959,0.0,0.0249978,6,0.0,10.87,100
960,0.0,0.0249978,6,0.0,10.87,100
961,0.0,0.0249978,6,0.0,10.87,100
962,0.0,0.0249978,6,0.0,10.87,100
963,0.0,0.0208315,5,0.0,8.78,100
964,0.0,0.0208315,5,0.0,8.78,100
965,0.0,0.0208315,5,0.0,8.78,100
966,0.0,0.0208315,5,0.0,8.78,100
967,0.0,0.0208315,5,0.0,8.78,100
968,0.0,0.0249978,6,0.0,10.879999999999999,100
969,0.0,0.0249978,6,0.0,10.879999999999999,100
970,0.0,0.0249978,6,0.0,10.879999999999999,100
971,0.0,0.0249978,6,0.0,10.879999999999999,100
972,0.0,0.0249978,6,0.0,10.879999999999999,100
973,0.0,0.0249978,6,0.0,10.879999999999999,100
974,0.0,0.0249978,6,0.0,10.879999999999999,100
975,0.0,0.0249978,6,0.0,10.879999999999999,100
976,0.0,0.0249978,6,0.0,10.879999999999999,100
977,0.0,0.0291641,7,0.0,12.979999999999999,100
978,0.0,0.0333304,8,0.0,15.079999999999998,100
979,0.0,0.0333304,8,0.0,15.079999999999998,100
980,0.0,0.0333304,8,0.0,15.079999999999998,100
981,0.0,0.0374967,9,0.0,17.169999999999998,100
982,0.0,0.041663,10,0.0,17.59,100
983,0.0,0.041663,10,0.0,17.59,100
984,0.0,0.041663,10,0.0,17.59,100
985,0.0,0.041663,10,0.0,17.59,100
986,0.0,0.041663,10,0.0,17.59,100
987,0.0,0.0458293,11,0.0,19.69,100
988,0.0,0.0458293,11,0.0,19.7,100
989,0.0,0.0458293,11,0.0,19.7,100
990,0.0,0.0458293,11,0.0,19.7,100
991,0.0,0.0458293,11,0.0,19.7,100
992,0.0,0.0458293,11,0.0,19.7,100
993,0.0,0.0458293,11,0.0,19.7,100
994,0.0,0.0499956,12,0.0,21.8,100
995,0.0,0.0499956,12,0.0,21.8,100
996,0.0,0.0499956,12,0.0,21.8,100
997,0.0,0.0541619,13,0.0,23.89,100
998,0.0,0.0541619,13,0.0,23.89,100
999,0.0,0.0499956,12,0.0,21.8,100
1000,0.0,0.0499956,12,0.0,21.8,100
1001,0.0,0.0499956,12,0.0,21.8,100
1002,0.0,0.0499956,12,0.0,21.8,100
1003,0.0,0.0499956,12,0.0,21.8,100
1004,0.0,0.0499956,12,0.0,21.8,100
1005,0.0,0.0499956,12,0.0,21.8,100
1006,0.0,0.0499956,12,0.0,21.8,100
1007,0.0,0.0499956,12,0.0,21.8,100
1008,0.0,0.0499956,12,0.0,21.8,100
1009,0.0,0.0499956,12,0.0,21.8,100
1010,0.0,0.0499956,12,0.0,21.8,100
1011,0.0,0.0499956,12,0.0,21.8,100
1012,0.0,0.0499956,12,0.0,21.8,100
1013,0.0,0.0499956,12,0.0,21.8,100
1014,0.0,0.0499956,12,0.0,21.8,100
1015,0.0,0.0499956,12,0.0,21.8,100
1016,0.0,0.0541619,13,0.0,23.89,100
1017,0.0,0.0541619,13,0.0,23.89,100
1018,0.0,0.0583282,14,0.0,25.990000000000002,100
1019,0.0,0.0541619,13,0.0,23.9,100
1020,0.0,0.0541619,13,0.0,23.9,100
1021,0.0,0.0541619,13,0.0,23.9,100
1022,0.0,0.0583282,14,0.0,26.0,100
1023,0.0,0.0624945,15,0.0,28.09,100
1024,0.0,0.0666608,16,0.0,30.19,100
1025,0.0,0.0666608,16,0.0,30.19,100
1026,0.0,0.0666608,16,0.0,30.19,100
1027,0.0,0.0708271,17,0.0,32.29,100
1028,0.0,0.0708271,17,0.0,32.29,100
1029,0.0,0.0708271,17,0.0,32.29,100
1030,0.0,0.0708271,17,0.0,32.29,100
1031,0.0,0.0708271,17,0.0,32.29,100
1032,0.0,0.0708271,17,0.0,32.29,100
1033,0.0,0.0749934,18,0.0,34.379999999999995,100
1034,0.0,0.0749934,18,0.0,34.379999999999995,100
